CIF1,CIF2,Date,Duration
HWKSVN87L31F455R,MKLCRS90H44L173G,2021-04-19,02:15:00
GRBMRN82D57D038L,PNTJSS83R28A041V,2021-11-13,17:03:00
MRNJYO89D14B440G,BRBJFF97T18A202M,2020-04-14,11:58:00
WTSLRN59T47A506O,BRCJHN84D04C780Y,2021-11-08,03:58:00
KNGJSS58L01H528F,KLLLRT86E22I414T,2021-03-19,14:41:00
THMJTH73T54B844U,CDRTCY54R28A265E,2020-09-11,10:17:00
SCHLYD54L59D277S,LMRGRG63B15G580A,2020-05-16,10:01:00
MRSTMY83B23B686W,STRBNC73A49G384I,2021-01-06,19:46:00
DTHFNC93H03F707B,YTCRNN69P17A263F,2020-05-08,20:38:00
MRRTMS79B15C974V,MRNJYO89D14B440G,2020-03-11,17:44:00
DNLRLD97R10E618V,CHNMNG65R47H002C,2020-04-15,03:05:00
WDWJNN67T25L440J,NCHPGY58M48G421Q,2020-09-05,10:39:00
DVSBBR79S41M196G,KNGJSS58L01H528F,2021-03-10,10:08:00
MYRLNL84M29G823I,LEEJNA98H48E638A,2021-05-25,15:13:00
CLMBRN67E26H720B,MRCRSO85P65A737K,2020-07-23,21:19:00
TMPDNS94M57C901C,GMBDRK56D23E593M,2021-10-10,11:07:00
KLFJMS99H26F422A,BDGTTH02S12H153U,2021-05-18,13:13:00
MRSTMY83B23B686W,DNKRTI79E46E290E,2021-03-12,07:49:00
FLRCLS87M29I936O,WLLDNL90A04A898T,2020-03-05,09:13:00
FRSHLN61R41B038O,TCKJYC58A44B774S,2021-08-02,08:39:00
GBNMTH99A65E012A,GRNDRS80B51E374C,2021-09-04,15:10:00
YNGWLM78P15H590G,PRKPRC59M42F793E,2020-11-10,07:43:00
RGRJLN85P04F599C,CLMDWN76E64L105N,2020-09-28,14:09:00
MCGSNY98M10A537X,WLLLLN83R62A857R,2020-03-04,05:59:00
VSLLTT58D59D974O,THMJTH73T54B844U,2020-07-27,06:56:00
BLNNDR76D29C072G,VLNKHL81L44L146Q,2020-06-21,16:31:00
MKLCRS90H44L173G,LCNBBR88P55F817E,2021-02-23,21:25:00
MYRLNL84M29G823I,PRVLRA61C44L724S,2020-02-19,01:24:00
MTCKST02A69E784W,GNZJMM62R30B198S,2021-09-10,06:30:00
KTHMRL79C44E901I,KLLLRT86E22I414T,2020-02-07,16:05:00
JNSCLD84P13A810G,HRDSNY94C52M267B,2020-10-08,01:35:00
MROJNF62B58D607A,KNGJSS58L01H528F,2020-04-05,22:12:00
LPSMGR93P42C533G,LLTLND50C14D853V,2020-12-07,22:26:00
LCKLPU63A14L248G,SWNMHL73B21F664V,2020-08-13,17:10:00
KLFJMS99H26F422A,SLHSLV72P60D239O,2021-04-06,04:40:00
SLHSLV72P60D239O,LCNMGN89P66L277C,2020-07-19,01:09:00
HRDSNY94C52M267B,SMNZND76S52A398Q,2021-02-10,17:02:00
BSTGLD89M31M371Q,KNSJNF91H43C691H,2020-05-14,14:19:00
HWKSVN87L31F455R,HNSCLE92M26G447Q,2020-09-16,10:16:00
WLLSRL93T52I326Y,LCKLPU63A14L248G,2020-12-08,05:17:00
PNINAA54T66I796U,GNZJMM62R30B198S,2020-01-26,16:20:00
LZRLYD51S54E847D,TRYRRT89S21C194F,2021-10-14,12:26:00
MCGSNY98M10A537X,SCRFNK98S10L840F,2021-03-28,09:13:00
BRNLHE55R64C286K,DLLDBR88B63D227F,2020-02-29,07:59:00
CRRJSO55T31A376Z,NVRJPH90S21E904H,2020-09-25,06:43:00
STPGLD62R28B530H,CVRFRD95L63B418T,2020-10-29,18:59:00
RSDWTR78C28G156H,LCNBBR88P55F817E,2020-03-04,05:39:00
STOTRY58M28A989V,BDGTTH02S12H153U,2021-09-28,17:02:00
CDRTCY54R28A265E,SHLHRD51E19C941J,2021-05-03,07:04:00
PNTJSS83R28A041V,HSLLSE93H63M339H,2021-10-25,10:29:00
LCKLPU63A14L248G,DCSGRG75B01H258V,2020-10-21,02:45:00
YTCRNN69P17A263F,RBRBRK59H52F562K,2020-07-26,20:07:00
KNGRSL57M27L167F,HFNLNC51R06F846Z,2021-04-12,06:31:00
NVRJPH90S21E904H,RTCJDY92L65D057O,2020-05-10,11:32:00
KTHMRL79C44E901I,MWNLCS65P09L625X,2021-05-15,17:26:00
KNLSNE96A14I319G,STLSNL55P30E537Q,2021-04-25,11:17:00
VSLLTT58D59D974O,YTCRNN69P17A263F,2021-01-29,22:35:00
KLLLRT86E22I414T,PRCRTR79L29L270U,2021-01-11,13:04:00
KNGJSS58L01H528F,SLDHLN85A49F422V,2021-01-03,10:44:00
LCKLPU63A14L248G,BNGKMI67E57M079C,2020-07-18,12:29:00
HDSDRH98D58D061Q,RGRJLN85P04F599C,2020-11-07,10:58:00
LLSVGN67T61D344L,PHLJSN62A18E213Z,2021-02-04,22:14:00
MRNJYO89D14B440G,BRCMRY59A65H294I,2021-04-18,11:19:00
SLHSLV72P60D239O,MRRCRN86R26M093P,2021-05-25,01:19:00
LPSMGR93P42C533G,SNCRHR70E02I612L,2020-05-18,01:29:00
PRCRTR79L29L270U,GRBMRN82D57D038L,2021-10-18,21:46:00
PRCRTR79L29L270U,DNGJML72P16B589Y,2021-01-03,22:50:00
JMSJHN61L30E689A,MTCKST02A69E784W,2020-03-30,22:34:00
DVLVGN61S45F494C,BRKPRC73A50B608C,2021-07-09,11:22:00
JMSJHN61L30E689A,SFSSNT03B58I357V,2021-02-01,07:52:00
YNGNCY92A42L334B,SWNMHL73B21F664V,2020-09-02,02:04:00
TMPDNS94M57C901C,KLLLRT86E22I414T,2021-02-24,21:41:00
SMTNRW84T12I192Q,CRLCRY02E44E048J,2020-01-04,04:19:00
BRNLHE55R64C286K,WLLDNL90A04A898T,2021-08-12,17:47:00
GNZJMM62R30B198S,DWDROA52C53B097U,2020-12-07,02:46:00
KRKPTR52T16L562R,FRNGRD51M07G146L,2021-03-06,17:58:00
JCBRCC50A63M420U,FLRCLS87M29I936O,2020-04-25,00:24:00
SHETMY52C08H406D,TRYRRT89S21C194F,2020-06-06,03:46:00
MRCRSO85P65A737K,SNCRHR70E02I612L,2021-05-20,21:40:00
DNKRTI79E46E290E,HWKSVN87L31F455R,2020-11-23,02:46:00
SHLHRD51E19C941J,GLLJRM87C31G580R,2020-07-13,22:30:00
SMTNRW84T12I192Q,JMSJHN61L30E689A,2021-08-24,23:25:00
HCKKST50H58L158V,MNGMVN93E11E576Y,2021-04-19,00:47:00
GZMDNN67E54L834Z,MKLCRS90H44L173G,2021-07-20,22:26:00
RBRBRK59H52F562K,LTTNNA72M57A625D,2021-03-31,18:16:00
PNNRHR81M05E356N,SLHSLV72P60D239O,2021-07-29,03:31:00
STPGLD62R28B530H,SMMNNA60C46H245N,2021-07-28,00:54:00
LPSMGR93P42C533G,PLLNHL78D22G311I,2020-05-26,17:52:00
BRWSPH60M62E554M,YRYRLA94L13G204N,2020-09-04,19:00:00
BNGKMI67E57M079C,BRWSPH60M62E554M,2020-09-08,10:38:00
WLLGDN82T25G459Y,DVLVGN61S45F494C,2021-09-14,23:03:00
BRDCRO63R66F162H,CHNMNG65R47H002C,2020-01-13,13:15:00
WRRDMA53D08A127Z,HWKSVN87L31F455R,2021-03-03,01:26:00
STLSNL55P30E537Q,LMRGRG63B15G580A,2020-04-03,22:30:00
TMPDNS94M57C901C,JRDRCE97M57L681R,2021-10-24,04:00:00
HRDSNY94C52M267B,WHLDWN60T17H599M,2021-04-02,05:05:00
HDSDRH98D58D061Q,WHLDWN60T17H599M,2020-03-19,05:43:00
STRLRY69C07E192Q,DVDKHL98S44G111E,2020-06-17,17:13:00
RTCJDY92L65D057O,FREDTH50S54B120C,2021-09-01,15:03:00
SMTNRW84T12I192Q,LPPDLD70A03H026E,2021-09-13,07:42:00
NCHPGY58M48G421Q,CVRFRD95L63B418T,2021-02-10,23:14:00
FRSHLN61R41B038O,WLLDNL90A04A898T,2020-05-20,23:11:00
STLSNL55P30E537Q,LPSMGR93P42C533G,2020-09-30,08:25:00
HNYRHR01R25H878A,MYRLNL84M29G823I,2020-01-12,08:42:00
PTRMLS95L01G492T,BCKLNR75S63L258J,2021-08-23,14:09:00
SHLLLL52M71L389G,FLRCLS87M29I936O,2020-02-28,07:28:00
KNSJNF91H43C691H,NVRJPH90S21E904H,2020-03-29,00:12:00
MRRCRN86R26M093P,GRNDLD75L03D804W,2021-07-14,16:09:00
WHTFDR95T27E759W,PNNRHR81M05E356N,2020-07-13,14:27:00
RMNMRY96C46H022U,BLNLSI59L44I754K,2020-08-15,03:08:00
DWDROA52C53B097U,WRRDMA53D08A127Z,2021-11-03,12:42:00
MYRWLM79B25A712W,MRTJSS58A07H134Q,2021-05-26,19:26:00
LNRLVN82B12G713N,TRYRRT89S21C194F,2021-09-16,20:02:00
MRNJYO89D14B440G,LYNMRC54A29D009G,2020-11-04,17:55:00
VGEZCK52A22H189U,SLBPRC85H65A399P,2021-02-05,13:43:00
KRKPTR52T16L562R,LIXJCK86C02L575K,2020-05-03,18:45:00
KRKPTR52T16L562R,BSTGLD89M31M371Q,2020-01-07,10:41:00
MCNDNY66H20C974L,NDRSLY95E49A745P,2020-12-08,13:36:00
MROJNF62B58D607A,GRBMRN82D57D038L,2021-10-29,13:57:00
CRLCRY02E44E048J,GRCJHN97C02I745A,2020-07-13,21:58:00
STJKNE55M03L673N,KNSJNF91H43C691H,2020-05-20,21:59:00
MRODRH93M56M384G,KNGRSL57M27L167F,2021-07-15,13:05:00
MYRWLM79B25A712W,KNLSNE96A14I319G,2021-10-09,01:54:00
TRYRRT89S21C194F,MYRLNL84M29G823I,2021-09-11,01:19:00
KTHMRL79C44E901I,PRCMHL59T49G802A,2021-04-04,08:57:00
SCRFNK98S10L840F,STJKNE55M03L673N,2020-12-03,11:42:00
CHNMNG65R47H002C,KNLSNE96A14I319G,2021-10-11,08:37:00
LPZRMR64L63G153S,MKLCRS90H44L173G,2021-10-06,06:03:00
WHTRSL88M48G273U,BRCJHN84D04C780Y,2021-02-17,07:51:00
LFFMLE91L09D596Z,TRYRRT89S21C194F,2020-03-17,09:13:00
GNZJMM62R30B198S,THRCRS72D63M021H,2020-07-10,07:41:00
GNZJMM62R30B198S,PNINAA54T66I796U,2021-10-21,03:30:00
LLTLND50C14D853V,JCBRCC50A63M420U,2021-11-10,00:58:00
VLNKHL81L44L146Q,GRFHRT66B27D284O,2020-05-10,11:58:00
BDNMRY91S41H505I,WLLNNA58A42C369H,2020-06-30,22:48:00
WLLRLA58E52G222M,WRRDMA53D08A127Z,2020-11-19,16:05:00
YNGNCY92A42L334B,FLRCLS87M29I936O,2021-10-04,15:29:00
MLLNDI78C68A122T,CDRTCY54R28A265E,2021-10-07,22:29:00
YTCRNN69P17A263F,KNSJNF91H43C691H,2020-08-30,02:04:00
YNGNCY92A42L334B,SCRFNK98S10L840F,2021-11-12,09:05:00
GRNDLD75L03D804W,PTRMLS95L01G492T,2020-01-31,18:51:00
MLLNDI78C68A122T,NGYJDY52E48F320W,2020-11-06,17:23:00
WLLDNL90A04A898T,PRKPRC59M42F793E,2020-01-14,21:58:00
SKNJPH51S02C500E,VSLLTT58D59D974O,2020-10-18,16:15:00
LPSMGR93P42C533G,JNSCLD84P13A810G,2021-05-25,17:33:00
CRRJSO55T31A376Z,LPZRMR64L63G153S,2021-04-16,10:17:00
PNTJSS83R28A041V,KTHMRL79C44E901I,2021-07-25,04:32:00
HDSDRH98D58D061Q,DNLRLD97R10E618V,2020-07-29,07:46:00
KNGRSL57M27L167F,LCNBBR88P55F817E,2021-06-16,02:03:00
FREDTH50S54B120C,RBRBRK59H52F562K,2020-09-03,00:24:00
VGEZCK52A22H189U,SPNJHN87T10F976U,2021-06-03,23:53:00
CLYMHL68C61B424F,PRCRTR79L29L270U,2020-07-02,13:14:00
CVRFRD95L63B418T,HNSCLE92M26G447Q,2021-02-23,05:02:00
YNGWLM78P15H590G,BCKLNR75S63L258J,2021-09-21,05:36:00
STJKNE55M03L673N,HSLLSE93H63M339H,2020-12-01,10:03:00
FLDLSU85S24H265W,WLLGDN82T25G459Y,2021-03-12,18:06:00
SHLLLL52M71L389G,BLNNDR76D29C072G,2021-03-19,13:23:00
SLHSLV72P60D239O,DVLVGN61S45F494C,2021-05-26,10:32:00
LCKLPU63A14L248G,WLLSRL93T52I326Y,2020-11-26,10:09:00
WLLGDN82T25G459Y,CRLCRY02E44E048J,2020-05-16,22:53:00
KLFJMS99H26F422A,SHLHRD51E19C941J,2021-03-15,06:57:00
WRSFDD70A04B506S,VLNKHL81L44L146Q,2020-02-29,23:30:00
JNSCLD84P13A810G,SCHLYD54L59D277S,2021-03-08,13:30:00
STORBE83T53B535L,BRDCRO63R66F162H,2021-02-27,08:43:00
WLLSRL93T52I326Y,MRTJSS58A07H134Q,2021-06-12,09:19:00
MCNDNY66H20C974L,JMSJHN61L30E689A,2021-07-24,22:59:00
SLHSLV72P60D239O,WLLGDN82T25G459Y,2021-01-08,05:12:00
TCKJYC58A44B774S,BLNNDR76D29C072G,2021-05-13,03:16:00
KTHMRA59R57C816R,HDSDRH98D58D061Q,2021-04-25,23:41:00
GNRJNN64B08D299Y,YTCRNN69P17A263F,2020-01-10,07:11:00
JNSCLD84P13A810G,SPNJHN87T10F976U,2020-02-09,16:47:00
LPPDLD70A03H026E,STORBE83T53B535L,2021-03-05,23:56:00
BRCMRY59A65H294I,SNCRHR70E02I612L,2020-06-11,06:18:00
NVRJPH90S21E904H,GBNMTH99A65E012A,2020-01-11,02:54:00
BRWSPH60M62E554M,MRRCRN86R26M093P,2020-12-22,18:20:00
CKOJHN53S03F001C,LPPDLD70A03H026E,2020-09-20,03:52:00
JRDRCE97M57L681R,LPPDLD70A03H026E,2021-02-26,03:28:00
LMRGRG63B15G580A,LLSVGN67T61D344L,2020-05-19,10:03:00
SNCRHR70E02I612L,MCLSLL63H59H822V,2021-09-02,17:24:00
CLYMHL68C61B424F,FRNGRD51M07G146L,2021-02-22,15:48:00
WRSFDD70A04B506S,STOTRY58M28A989V,2020-09-23,14:12:00
DVLVGN61S45F494C,KLLLRT86E22I414T,2020-12-01,20:31:00
LPZRMR64L63G153S,BLNNDR76D29C072G,2020-10-28,13:58:00
SHLTRS58D49F815D,GMBDRK56D23E593M,2020-10-18,19:06:00
DLLDBR88B63D227F,SFSSNT03B58I357V,2021-07-19,06:49:00
TCKJYC58A44B774S,SHETMY52C08H406D,2020-11-07,16:37:00
BRNLHE55R64C286K,FLRCLS87M29I936O,2020-03-30,20:06:00
CLPJHN02H25H639J,KLFJMS99H26F422A,2020-07-24,18:50:00
LLTLND50C14D853V,SPNJHN87T10F976U,2020-05-18,20:01:00
RCHNHN73S15A734P,MTCKST02A69E784W,2021-08-19,11:03:00
VLLRRT69R11D041G,BRWCFF88E12F737N,2020-06-19,09:58:00
FLRCLS87M29I936O,CBRRGG92B14A663J,2021-10-13,20:33:00
PNINAA54T66I796U,BRWCFF88E12F737N,2021-08-07,07:31:00
MYRLNL84M29G823I,RSNJSN91R25L734J,2020-09-04,14:02:00
MRTJSS58A07H134Q,MCLSLL63H59H822V,2020-05-16,04:17:00
KNGJSS58L01H528F,XMEBBR59A42B171A,2021-04-22,13:15:00
GRCJHN97C02I745A,KNGJSS58L01H528F,2021-06-08,13:25:00
FRSRTI90B64C539A,WLLNNA58A42C369H,2021-01-27,04:38:00
FNKCRL68P25D666Z,DLLDBR88B63D227F,2021-08-22,09:36:00
GZMDNN67E54L834Z,HDSJHN73B07F256I,2021-05-23,04:46:00
YNGNCY92A42L334B,STRLRY69C07E192Q,2021-01-08,02:18:00
NDRSLY95E49A745P,SHLLLL52M71L389G,2021-05-12,23:00:00
STRBNC73A49G384I,GRCJHN97C02I745A,2021-06-20,17:32:00
GRFHRT66B27D284O,RSNJSN91R25L734J,2020-03-16,13:22:00
HSLLSE93H63M339H,PRKPRC59M42F793E,2020-07-25,14:20:00
VLNKHL81L44L146Q,GRCJHN97C02I745A,2020-12-01,23:25:00
JPKLRY63B16C633M,YNGMTN56H16E666B,2021-03-08,05:19:00
LLTLND50C14D853V,CRLCRY02E44E048J,2020-01-24,14:12:00
GZMDNN67E54L834Z,CRRJSO55T31A376Z,2020-10-14,11:43:00
BRWSPH60M62E554M,TMPDNS94M57C901C,2020-12-21,16:29:00
JHNDBR55P46G123T,MRSTMY83B23B686W,2020-01-13,07:13:00
DDYNCY55H68G331W,KTHMRL79C44E901I,2020-11-20,14:31:00
LCNBBR88P55F817E,DNKRTI79E46E290E,2020-10-30,20:18:00
SMTNRW84T12I192Q,MNGMVN93E11E576Y,2021-01-22,23:49:00
BRWCFF88E12F737N,WLLDNL90A04A898T,2021-09-29,20:03:00
HRDSNY94C52M267B,BRCMRY59A65H294I,2021-09-11,23:03:00
SHLHRD51E19C941J,CLMBRN67E26H720B,2020-04-06,15:46:00
GZMDNN67E54L834Z,THRCRS72D63M021H,2020-01-11,11:58:00
RCHNHN73S15A734P,LNRLVN82B12G713N,2021-06-18,07:20:00
KNLSNE96A14I319G,WTSLRN59T47A506O,2021-09-27,22:45:00
FNKCRL68P25D666Z,LPSMGR93P42C533G,2020-12-21,11:20:00
SFSSNT03B58I357V,SWNMHL73B21F664V,2021-09-26,01:23:00
BRDCRO63R66F162H,STRBNC73A49G384I,2020-01-21,00:16:00
BGYLSO52A48G663K,HDSDRH98D58D061Q,2020-06-20,11:44:00
CVRFRD95L63B418T,SFSSNT03B58I357V,2020-06-21,07:18:00
BRCMRY59A65H294I,JMSJHN61L30E689A,2021-03-15,17:15:00
MYRLNL84M29G823I,BRWSPH60M62E554M,2020-03-29,16:17:00
MCGSNY98M10A537X,WRRDMA53D08A127Z,2020-08-15,08:45:00
FGRMHL82H18L237F,KNGRSL57M27L167F,2020-02-27,11:55:00
DVSBBR79S41M196G,GRNDRS80B51E374C,2020-12-16,11:57:00
SCRFNK98S10L840F,LMRGRG63B15G580A,2020-08-14,04:46:00
DCSGRG75B01H258V,CLMDWN76E64L105N,2020-06-05,12:40:00
JHNSCI70R26A087R,GZMDNN67E54L834Z,2021-02-07,13:33:00
LCNMGN89P66L277C,KNLSNE96A14I319G,2020-09-23,08:35:00
THMJTH73T54B844U,SHLTRS58D49F815D,2020-01-18,15:30:00
GBNMTH99A65E012A,VSLLTT58D59D974O,2021-03-03,16:11:00
BRCJHN84D04C780Y,TRYRRT89S21C194F,2020-02-25,16:38:00
STRBNC73A49G384I,VLNKHL81L44L146Q,2021-08-14,21:31:00
MRRCRN86R26M093P,FRNGRD51M07G146L,2021-01-02,21:16:00
MLLNDI78C68A122T,LIXJCK86C02L575K,2020-02-04,19:11:00
FREDTH50S54B120C,KNGRSL57M27L167F,2021-03-16,04:20:00
LNRLVN82B12G713N,MLLNDI78C68A122T,2021-02-07,21:04:00
NCHPGY58M48G421Q,LEEJNA98H48E638A,2020-09-30,11:53:00
BRWSPH60M62E554M,MWNLCS65P09L625X,2021-08-21,03:09:00
VGEZCK52A22H189U,MCLSLL63H59H822V,2021-02-03,05:52:00
MRSTMY83B23B686W,WSSJNF88S47L039A,2021-03-21,20:07:00
MYRLNL84M29G823I,SPNJHN87T10F976U,2021-01-12,16:45:00
STPGLD62R28B530H,MCLSLL63H59H822V,2020-11-24,00:50:00
MNGMVN93E11E576Y,CVRFRD95L63B418T,2021-06-24,08:50:00
NGYJDY52E48F320W,MRSTMY83B23B686W,2021-06-19,12:53:00
FLRCLS87M29I936O,FNKCRL68P25D666Z,2021-03-17,10:00:00
LEEJNA98H48E638A,KHNLSI83T46C866B,2020-01-30,05:33:00
STLSNL55P30E537Q,BRBJFF97T18A202M,2021-02-15,21:54:00
MRSTMY83B23B686W,HWKSVN87L31F455R,2021-02-16,12:23:00
BGYLSO52A48G663K,YNGNCY92A42L334B,2020-12-22,03:35:00
KNGJSS58L01H528F,CLMBRN67E26H720B,2021-05-28,14:15:00
DCSGRG75B01H258V,WRRDMA53D08A127Z,2020-08-07,10:25:00
LMRGRG63B15G580A,YNGNCY92A42L334B,2020-09-27,14:46:00
PNINAA54T66I796U,SCHLYD54L59D277S,2021-09-17,21:24:00
NCHPGY58M48G421Q,MRSTMY83B23B686W,2021-06-23,02:17:00
SHLHRD51E19C941J,LNRLVN82B12G713N,2020-12-02,17:03:00
HDSJHN73B07F256I,HDSDRH98D58D061Q,2020-04-23,07:57:00
STRLRY69C07E192Q,FGRMHL82H18L237F,2021-04-01,07:14:00
GDYWDL63E17L500W,YNGWLM78P15H590G,2020-10-24,07:38:00
GBNMTH99A65E012A,WLLLLN83R62A857R,2021-01-09,20:27:00
NDRSLY95E49A745P,VLNKHL81L44L146Q,2021-11-12,10:12:00
KNLSNE96A14I319G,RBRBRK59H52F562K,2021-09-02,01:20:00
PRCMHL59T49G802A,LFFMLE91L09D596Z,2020-02-28,04:56:00
JMSJHN61L30E689A,BRNLHE55R64C286K,2020-02-19,01:30:00
BRCMRY59A65H294I,BRKPRC73A50B608C,2021-04-09,05:34:00
SHETMY52C08H406D,KNSJNF91H43C691H,2020-01-31,07:09:00
WTSLRN59T47A506O,STLSNL55P30E537Q,2021-01-12,17:38:00
DVLVGN61S45F494C,GNRJNN64B08D299Y,2020-10-23,03:36:00
CVRFRD95L63B418T,GRNDLD75L03D804W,2021-04-12,02:13:00
CLMBRN67E26H720B,STRBNC73A49G384I,2020-03-14,08:42:00
STRLRY69C07E192Q,LPSMGR93P42C533G,2020-11-15,00:53:00
FRSRTI90B64C539A,RSNJSN91R25L734J,2020-06-04,16:46:00
JRDRCE97M57L681R,PRCRTR79L29L270U,2020-02-21,07:50:00
SCHLYD54L59D277S,PNTJSS83R28A041V,2021-06-07,20:27:00
KNLSNE96A14I319G,GRFHRT66B27D284O,2020-07-27,22:15:00
LCKLPU63A14L248G,MRCRSO85P65A737K,2021-06-01,21:24:00
BDNMRY91S41H505I,MRCRSO85P65A737K,2020-08-20,14:15:00
FRSHLN61R41B038O,GRNDLD75L03D804W,2020-06-26,17:07:00
PNNRHR81M05E356N,KRKPTR52T16L562R,2020-12-05,19:32:00
WLLNNA58A42C369H,STPGLD62R28B530H,2021-02-17,13:48:00
LMRGRG63B15G580A,STRLRY69C07E192Q,2021-08-13,10:22:00
GZMDNN67E54L834Z,DVLVGN61S45F494C,2020-02-19,00:17:00
BLNNDR76D29C072G,MNGMVN93E11E576Y,2021-09-27,23:20:00
WRSFDD70A04B506S,LEEJNA98H48E638A,2021-05-30,01:31:00
BDGTTH02S12H153U,BLNNDR76D29C072G,2021-10-16,10:33:00
LCKLPU63A14L248G,DNLRLD97R10E618V,2020-05-04,19:43:00
MRCRSO85P65A737K,LNRLVN82B12G713N,2020-05-04,04:33:00
RSNJSN91R25L734J,GDYWDL63E17L500W,2020-09-11,17:59:00
LTTNNA72M57A625D,BRCMRY59A65H294I,2020-05-24,16:17:00
KTHMRA59R57C816R,VLLRRT69R11D041G,2020-12-27,23:16:00
FLRCLS87M29I936O,CLLJHN64C04F078U,2020-09-20,09:18:00
PCKDTH82L44E967N,BRNLHE55R64C286K,2020-08-07,17:28:00
XMEBBR59A42B171A,CDRTCY54R28A265E,2021-10-29,12:21:00
PNTJSS83R28A041V,FREDTH50S54B120C,2021-03-29,23:18:00
SLDHLN85A49F422V,LCNBBR88P55F817E,2021-05-10,17:46:00
PLLNHL78D22G311I,HCKKST50H58L158V,2021-02-12,08:03:00
MRTJSS58A07H134Q,BRKPRC73A50B608C,2020-09-16,19:42:00
SLHSLV72P60D239O,STOTRY58M28A989V,2020-12-20,23:46:00
RCHNHN73S15A734P,FNKCRL68P25D666Z,2020-04-02,15:44:00
JCBRCC50A63M420U,PNNRHR81M05E356N,2021-07-27,10:08:00
JCBRCC50A63M420U,JHNSCI70R26A087R,2020-08-29,21:48:00
RGRJLN85P04F599C,VSLLTT58D59D974O,2021-02-06,22:57:00
FRSRTI90B64C539A,RSDWTR78C28G156H,2021-04-01,16:07:00
HNYRHR01R25H878A,WLLNNA58A42C369H,2020-03-13,08:44:00
LTTNNA72M57A625D,BSTGLD89M31M371Q,2020-05-31,03:27:00
STPGLD62R28B530H,STRLRY69C07E192Q,2020-05-07,05:18:00
SLHSLV72P60D239O,CKOJHN53S03F001C,2020-05-06,03:23:00
FGRMHL82H18L237F,MRNJYO89D14B440G,2020-03-13,00:42:00
LLSVGN67T61D344L,VGEZCK52A22H189U,2020-11-10,11:06:00
SCRFNK98S10L840F,VLLRRT69R11D041G,2021-06-17,10:30:00
CVRFRD95L63B418T,LFFMLE91L09D596Z,2021-05-03,18:23:00
PHLJSN62A18E213Z,BDNMRY91S41H505I,2021-09-08,04:56:00
CLMBRN67E26H720B,TCKJYC58A44B774S,2020-08-27,02:55:00
DNLRLD97R10E618V,STPGLD62R28B530H,2021-02-05,13:41:00
FNKCRL68P25D666Z,LZRLYD51S54E847D,2020-11-24,14:54:00
MRODRH93M56M384G,WLLRLA58E52G222M,2020-01-04,21:24:00
RMNMRY96C46H022U,KNGRSL57M27L167F,2021-10-12,06:25:00
YNGWLM78P15H590G,GLLJRM87C31G580R,2021-05-25,22:54:00
BLNNDR76D29C072G,MRTJSS58A07H134Q,2020-06-04,04:11:00
DVLVGN61S45F494C,SNCRHR70E02I612L,2021-03-21,05:22:00
LPZRMR64L63G153S,PRCRTR79L29L270U,2020-08-15,09:24:00
NDRSLY95E49A745P,LPPDLD70A03H026E,2021-09-16,03:01:00
PCKDTH82L44E967N,DVDKHL98S44G111E,2021-09-14,08:37:00
FGRMHL82H18L237F,CPRJHN86P01B167P,2020-09-19,23:09:00
BCKLNR75S63L258J,KLLLRT86E22I414T,2020-04-08,02:30:00
MRCRSO85P65A737K,SKNJPH51S02C500E,2020-07-24,08:47:00
HFNLNC51R06F846Z,WDWJNN67T25L440J,2021-10-11,16:39:00
YNGWLM78P15H590G,GZMDNN67E54L834Z,2020-07-21,20:56:00
PHLJSN62A18E213Z,GBNMTH99A65E012A,2020-09-10,14:23:00
GRNDRS80B51E374C,NVRJPH90S21E904H,2021-09-21,17:06:00
LZRLYD51S54E847D,RMNMRY96C46H022U,2020-04-25,21:29:00
VLNKHL81L44L146Q,MRTJSS58A07H134Q,2020-08-17,07:50:00
BGYLSO52A48G663K,VLLRRT69R11D041G,2020-01-03,06:08:00
MLLNDI78C68A122T,BSTGLD89M31M371Q,2021-05-16,02:50:00
LYNMRC54A29D009G,MYRWLM79B25A712W,2021-06-20,00:37:00
JHNSCI70R26A087R,GNZJMM62R30B198S,2021-03-13,04:13:00
DDYNCY55H68G331W,WDWJNN67T25L440J,2021-11-02,20:27:00
GRNDLD75L03D804W,LCNMGN89P66L277C,2021-05-25,00:27:00
TCKJYC58A44B774S,MROJNF62B58D607A,2021-01-02,12:56:00
PHLJSN62A18E213Z,FLDLSU85S24H265W,2021-01-29,13:18:00
STLSNL55P30E537Q,THRCRS72D63M021H,2021-08-23,16:00:00
SPNJRM96H21C062G,WLLNNA58A42C369H,2021-04-11,18:31:00
MRODRH93M56M384G,LZRLYD51S54E847D,2020-01-04,18:55:00
MKLCRS90H44L173G,CPRJHN86P01B167P,2020-06-04,01:22:00
SMNZND76S52A398Q,BCKLNR75S63L258J,2020-08-20,23:34:00
PRCMHL59T49G802A,HCKKST50H58L158V,2021-06-19,22:44:00
STJKNE55M03L673N,GRNDRS80B51E374C,2020-05-09,20:02:00
RSNJSN91R25L734J,MNGMVN93E11E576Y,2021-09-12,15:00:00
LLSVGN67T61D344L,GNZJMM62R30B198S,2020-01-13,14:55:00
BRWCFF88E12F737N,RSDWTR78C28G156H,2020-06-09,11:38:00
PNNRHR81M05E356N,DLLDBR88B63D227F,2021-02-23,20:53:00
NCHCRG65B09C503O,CLPJHN02H25H639J,2020-01-08,17:45:00
